submission_id,RT,age,comments,education,endTime,gender,languages,picture,question0,question1,question2,question3,question4,startDate,startTime,timeSpent,trial_name,trial_number,yesno-choice0,yesno-choice1,yesno-choice2,yesno-choice3,yesno-choice4
299,22439,44,,Graduated College,1.66186E+12,F,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:41:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.91525,slider_rating,6,yes,yes,yes,no,yes
299,18588,44,,Graduated College,1.66186E+12,F,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:41:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.91525,slider_rating,7,no,no,no,yes,yes
302,51227,40,,Graduated College,1.66186E+12,female,english,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 03:53:59 GMT-0700 (Pacific Daylight Time),1.66186E+12,6.455233333,slider_rating,1,no,yes,yes,no,no
302,27090,40,,Graduated College,1.66186E+12,female,english,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 03:53:59 GMT-0700 (Pacific Daylight Time),1.66186E+12,6.455233333,slider_rating,2,yes,no,no,yes,yes
302,24885,40,,Graduated College,1.66186E+12,female,english,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 03:53:59 GMT-0700 (Pacific Daylight Time),1.66186E+12,6.455233333,slider_rating,3,no,yes,yes,no,no
302,38554,40,,Graduated College,1.66186E+12,female,english,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 03:53:59 GMT-0700 (Pacific Daylight Time),1.66186E+12,6.455233333,slider_rating,4,yes,yes,no,yes,yes
302,48110,40,,Graduated College,1.66186E+12,female,english,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 03:53:59 GMT-0700 (Pacific Daylight Time),1.66186E+12,6.455233333,slider_rating,5,no,no,no,no,yes
302,46414,40,,Graduated College,1.66186E+12,female,english,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 03:53:59 GMT-0700 (Pacific Daylight Time),1.66186E+12,6.455233333,slider_rating,6,no,no,yes,no,no
302,34156,40,,Graduated College,1.66186E+12,female,english,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,Tue Aug 30 2022 03:53:59 GMT-0700 (Pacific Daylight Time),1.66186E+12,6.455233333,slider_rating,7,no,yes,no,yes,yes
319,44222,46,N/A,Higher Degree,1.66186E+12,Female,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:12:47 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.6382,slider_rating,1,no,no,yes,no,yes
319,31071,46,N/A,Higher Degree,1.66186E+12,Female,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:12:47 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.6382,slider_rating,2,no,no,no,no,yes
319,39726,46,N/A,Higher Degree,1.66186E+12,Female,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:12:47 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.6382,slider_rating,3,no,no,yes,yes,no
319,53295,46,N/A,Higher Degree,1.66186E+12,Female,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:12:47 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.6382,slider_rating,4,no,no,no,yes,no
319,27204,46,N/A,Higher Degree,1.66186E+12,Female,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:12:47 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.6382,slider_rating,5,yes,yes,no,yes,no
319,38337,46,N/A,Higher Degree,1.66186E+12,Female,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:12:47 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.6382,slider_rating,6,yes,yes,yes,yes,no
319,27198,46,N/A,Higher Degree,1.66186E+12,Female,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:12:47 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.6382,slider_rating,7,no,no,yes,no,yes
300,27440,33,,Graduated College,1.66186E+12,Male,English,images/UPHazard0DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 05:45:19 GMT-0500 (Central Daylight Time),1.66186E+12,3.826783333,slider_rating,1,yes,yes,no,no,yes
300,15855,33,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard0DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 05:45:19 GMT-0500 (Central Daylight Time),1.66186E+12,3.826783333,slider_rating,2,no,no,no,no,no
300,28790,33,,Graduated College,1.66186E+12,Male,English,images/UPHazard0UPHazard0.gif,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 05:45:19 GMT-0500 (Central Daylight Time),1.66186E+12,3.826783333,slider_rating,3,no,no,yes,yes,no
300,26894,33,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 05:45:19 GMT-0500 (Central Daylight Time),1.66186E+12,3.826783333,slider_rating,4,no,no,no,no,no
300,22094,33,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 05:45:19 GMT-0500 (Central Daylight Time),1.66186E+12,3.826783333,slider_rating,5,yes,no,no,no,no
300,34422,33,,Graduated College,1.66186E+12,Male,English,images/DOWNHazard100UPHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 05:45:19 GMT-0500 (Central Daylight Time),1.66186E+12,3.826783333,slider_rating,6,yes,no,yes,yes,no
